Item,ORIGEN PROVEEDOR,PROVEEDOR CCIAL,Estado,COMPRAS
514539,0001 - NACIONAL,0132 - RISA,Inactivo,0002 - NO
546630,0001 - NACIONAL,0007 - ALZATE SERNA JHON JAIRO,Inactivo,0002 - NO
560037,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
560243,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
560300,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
561027,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
561217,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
561258,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
561407,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
561431,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
562041,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
563064,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
563197,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
563692,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
563932,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
564062,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
564179,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
564203,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
567032,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
567065,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
567230,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
567271,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
567362,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
567511,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
569079,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
569327,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
569590,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
569665,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
574020,0001 - NACIONAL,0115 - PCP,Inactivo,0002 - NO
574137,0001 - NACIONAL,0115 - PCP,Bloqueado,0002 - NO
574236,0001 - NACIONAL,0115 - PCP,Inactivo,0002 - NO
574566,0001 - NACIONAL,0115 - PCP,Inactivo,0002 - NO
574640,0001 - NACIONAL,0115 - PCP,Inactivo,0002 - NO
574798,0001 - NACIONAL,0115 - PCP,Bloqueado,0002 - NO
72454,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
72744,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
72868,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
73163,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
73601,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
74005,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
74781,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
83519,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83725,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83816,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83857,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83931,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83998,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84020,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84277,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84301,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84392,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84509,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84574,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84855,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
85027,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
85761,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
85969,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
86025,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
86223,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
86405,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
86835,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
88831,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
88989,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
89623,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
90092,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
90183,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0002 - NO
580084,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
580704,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
582569,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
582700,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
582783,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
583641,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
583823,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
584540,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585588,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585646,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585760,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585927,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
587121,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
590505,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
590703,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
590760,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
591339,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
593855,0001 - NACIONAL,0106 - MILHEN,Inactivo,0002 - NO
594010,0001 - NACIONAL,0106 - MILHEN,Inactivo,0002 - NO
594697,0001 - NACIONAL,0112 - NORTH,Inactivo,0002 - NO
594812,0001 - NACIONAL,0112 - NORTH,Bloqueado,0002 - NO
594861,0001 - NACIONAL,0112 - NORTH,Bloqueado,0002 - NO
594978,0001 - NACIONAL,0112 - NORTH,Bloqueado,0002 - NO
600148,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600304,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
600460,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600692,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600874,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600940,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
601005,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
601088,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
601112,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
601179,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
601203,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
90712,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
90951,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
91033,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
91215,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
91314,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91512,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91579,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91710,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91744,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
91827,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
91850,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91934,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92015,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92155,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92452,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92601,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92825,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
93047,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93104,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93138,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93237,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93302,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93336,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
569145,0001 - NACIONAL,0069 - GRICOL,Bloqueado,0002 - NO
569178,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
569509,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
569723,0001 - NACIONAL,0069 - GRICOL,Inactivo,0002 - NO
574079,0001 - NACIONAL,0115 - PCP,Bloqueado,0002 - NO
574319,0001 - NACIONAL,0115 - PCP,Bloqueado,0002 - NO
574483,0001 - NACIONAL,0115 - PCP,Bloqueado,0002 - NO
574723,0001 - NACIONAL,0115 - PCP,Bloqueado,0002 - NO
72421,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
73064,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
73296,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
73650,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
74153,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
74344,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
74724,0001 - NACIONAL,0088 - INDURRAJES,Inactivo,0002 - NO
83451,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83485,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83543,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83576,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83691,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83758,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
83964,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84053,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84137,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84350,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84426,0002 - IMPORTADO,0159 - TERINSA,Inactivo,0002 - NO
84541,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84624,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84657,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84913,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
84947,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
85084,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
85142,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
85704,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
85902,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
86348,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
86918,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
88666,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
89532,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
90530,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
580548,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
580621,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
580845,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
581702,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
582502,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
582643,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
583740,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
584649,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585505,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585703,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
585984,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
587022,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
588541,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
589325,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
589416,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
590562,0001 - NACIONAL,0035 - CM,Inactivo,0002 - NO
594051,0001 - NACIONAL,0106 - MILHEN,Inactivo,0002 - NO
594937,0001 - NACIONAL,0112 - NORTH,Bloqueado,0002 - NO
595116,0001 - NACIONAL,0112 - NORTH,Bloqueado,0002 - NO
600106,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600189,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600262,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
600635,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
600668,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
600726,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
600825,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
600973,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
601146,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
601237,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
90787,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
90993,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
91066,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
91108,0001 - NACIONAL,0020 - C.A MEJIA,Bloqueado,0002 - NO
91181,0001 - NACIONAL,0020 - C.A MEJIA,Inactivo,0002 - NO
91256,0001 - NACIONAL,0020 - C.A MEJIA,Activo,0001 - SI
91280,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91348,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91447,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91470,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91546,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91777,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
91967,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92189,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92361,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92494,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92577,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92643,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92767,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92791,0001 - NACIONAL,0042 - DESTISOL,Inactivo,0002 - NO
92858,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
92890,0001 - NACIONAL,0042 - DESTISOL,Bloqueado,0002 - NO
93013,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93070,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93260,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93369,0002 - IMPORTADO,0159 - TERINSA,Inactivo,0002 - NO
93542,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93666,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93781,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93864,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94011,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94268,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94326,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94359,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
601328,0001 - NACIONAL,0129 - GERFOR,Activo,0002 - NO
601690,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602037,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602300,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
602342,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602425,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602516,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602557,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602755,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
602953,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
603076,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
603274,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
605121,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
605311,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
605824,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
605881,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
605972,0001 - NACIONAL,0129 - GERFOR,Activo,0002 - NO
606004,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606061,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606095,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606343,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606400,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606525,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606699,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
607614,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
608000,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608273,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608349,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
608372,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608620,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608687,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608836,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
609123,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
609511,0001 - NACIONAL,0129 - GERFOR,Activo,0002 - NO
94490,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94557,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94755,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95141,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95547,0002 - IMPORTADO,0159 - TERINSA,Inactivo,0002 - NO
95661,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95729,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96008,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96107,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96164,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96487,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96511,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96578,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96693,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
97220,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
98186,0002 - IMPORTADO,0159 - TERINSA,Inactivo,0002 - NO
98608,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
99010,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
99937,0001 - NACIONAL,0071 - GRIVAL,Inactivo,0002 - NO
105007,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
105064,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
105213,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
105247,0001 - NACIONAL,0085 - INCEPAL,Bloqueado,0002 - NO
105569,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
106005,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
106062,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
106393,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
106666,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
107144,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
107441,0001 - NACIONAL,0085 - INCEPAL,Inactivo,0002 - NO
108084,0001 - NACIONAL,0085 - INCEPAL,Bloqueado,0002 - NO
609669,0001 - NACIONAL,0129 - GERFOR,Activo,0002 - NO
610063,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
610329,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
610824,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
611236,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
611525,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
611970,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
612218,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
612309,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
620047,0001 - NACIONAL,0057 - FLEXCO,Bloqueado,0002 - NO
620732,0001 - NACIONAL,0057 - FLEXCO,Bloqueado,0002 - NO
630897,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
630988,0001 - NACIONAL,0071 - GRIVAL,Activo,0001 - SI
631184,0001 - NACIONAL,0071 - GRIVAL,Activo,0001 - SI
631697,0001 - NACIONAL,0071 - GRIVAL,Activo,0001 - SI
631846,0001 - NACIONAL,0071 - GRIVAL,Bloqueado,0002 - NO
632521,0001 - NACIONAL,0071 - GRIVAL,Activo,0001 - SI
453589,0001 - NACIONAL,0039 - CORSAN,Inactivo,0002 - NO
453670,0001 - NACIONAL,0039 - CORSAN,Inactivo,0002 - NO
454066,0001 - NACIONAL,0039 - CORSAN,Bloqueado,0002 - NO
454280,0001 - NACIONAL,0039 - CORSAN,Bloqueado,0002 - NO
455238,0001 - NACIONAL,0039 - CORSAN,Inactivo,0002 - NO
470070,0001 - NACIONAL,0081 - IMPUCHE,Bloqueado,0002 - NO
470922,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
470955,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
471474,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
471961,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
472001,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
472282,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
472340,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
472548,0001 - NACIONAL,0081 - IMPUCHE,Inactivo,0002 - NO
93484,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93518,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93583,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93757,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
93815,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94292,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94383,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
601575,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602078,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
602268,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602375,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
602664,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
602854,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
603019,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
603126,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
603183,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
605188,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
605246,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
605543,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
605675,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
605741,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
605857,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606038,0001 - NACIONAL,0129 - GERFOR,Activo,0002 - NO
606244,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
606467,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
607267,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
607325,0001 - NACIONAL,0129 - GERFOR,Inactivo,0002 - NO
607648,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
607853,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
607895,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
608042,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608125,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608240,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608315,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608430,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608562,0001 - NACIONAL,0129 - GERFOR,Activo,0001 - SI
608745,0001 - NACIONAL,0129 - GERFOR,Bloqueado,0002 - NO
94466,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94599,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94797,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
94938,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95117,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95216,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95364,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95505,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
95604,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96040,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96222,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96453,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96545,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
96610,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
97154,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
97550,0001 - NACIONAL,0159 - TERINSA,Inactivo,0002 - NO
