codigo_producto,descripcion,unidad,factor,Proveedor
3482,LIJA DRYFLEX  9 X11  100  (X50)  ABR,UND ,1,ABRACOL
3483,LIJA DRYFLEX  9 X11   120  (X50)  ABR,C50 ,50,ABRACOL
3483,LIJA DRYFLEX  9 X11   120  (X50)  ABR,PTE ,50,ABRACOL
3483,LIJA DRYFLEX  9 X11   120  (X50)  ABR,UND ,1,ABRACOL
3484,LIJA DRYFLEX  9 X11   150  (X50)  ABR,C50 ,50,ABRACOL
3484,LIJA DRYFLEX  9 X11   150  (X50)  ABR,PTE ,50,ABRACOL
3484,LIJA DRYFLEX  9 X11   150  (X50)  ABR,UND ,1,ABRACOL
3485,LIJA DRYFLEX  9 X11   180  (X50)  ABR,C50 ,50,ABRACOL
3485,LIJA DRYFLEX  9 X11   180  (X50)  ABR,PTE ,50,ABRACOL
3485,LIJA DRYFLEX  9 X11   180  (X50)  ABR,UND ,1,ABRACOL
3486,LIJA DRYFLEX  9 X11   220  (X50)  ABR,C50 ,50,ABRACOL
3486,LIJA DRYFLEX  9 X11   220  (X50)  ABR,PTE ,50,ABRACOL
3486,LIJA DRYFLEX  9 X11   220  (X50)  ABR,UND ,1,ABRACOL
3487,LIJA DRYFLEX  9 X11   240  (X50)  ABR,C50 ,50,ABRACOL
3487,LIJA DRYFLEX  9 X11   240  (X50)  ABR,PTE ,50,ABRACOL
3487,LIJA DRYFLEX  9 X11   240  (X50)  ABR,UND ,1,ABRACOL
3488,LIJA DRYFLEX  9 X11   280  (X50)  ABR,C50 ,50,ABRACOL
3488,LIJA DRYFLEX  9 X11   280  (X50)  ABR,PTE ,50,ABRACOL
3488,LIJA DRYFLEX  9 X11   280  (X50)  ABR,UND ,1,ABRACOL
3489,LIJA DRYFLEX  9 X11   320  (X50)   ABR,C50 ,50,ABRACOL
3489,LIJA DRYFLEX  9 X11   320  (X50)   ABR,PTE ,50,ABRACOL
3489,LIJA DRYFLEX  9 X11   320  (X50)   ABR,UND ,1,ABRACOL
3490,LIJA DRYFLEX  9 X11   360  (X50)  ABR,C50 ,50,ABRACOL
3490,LIJA DRYFLEX  9 X11   360  (X50)  ABR,PTE ,50,ABRACOL
3490,LIJA DRYFLEX  9 X11   360  (X50)  ABR,UND ,1,ABRACOL
3491,LIJA DRYFLEX  9 X11   400  (X50)  ABR,C50 ,50,ABRACOL
3491,LIJA DRYFLEX  9 X11   400  (X50)  ABR,PTE ,50,ABRACOL
3491,LIJA DRYFLEX  9 X11   400  (X50)  ABR,UND ,1,ABRACOL
3492,VALVULA BOLA CROM 3/4pg 797010001,UND ,1,GRIVAL
3493,LLAVE JARDIN D/BOLA CROM 791000001,C12 ,12,GRIVAL
3493,LLAVE JARDIN D/BOLA CROM 791000001,UND ,1,GRIVAL
3494,MEGA  DUCHA CROM 2 FUNCIONES 550064     ,B13 ,13,GERFOR
3494,MEGA  DUCHA CROM 2 FUNCIONES 550064     ,UND ,1,GERFOR
3495,MEGA TAPA REGISTRO 15X15 550065         ,B13 ,13,GERFOR
3495,MEGA TAPA REGISTRO 15X15 550065         ,UND ,1,GERFOR
3496,MEGA PISTOLS ROCIA AMARILL 550066       ,B13 ,13,GERFOR
3496,MEGA PISTOLS ROCIA AMARILL 550066       ,UND ,1,GERFOR
3497,MEGA LLAVE LAVAP EXTEN CROMAD 550067    ,B13 ,13,GERFOR
3497,MEGA LLAVE LAVAP EXTEN CROMAD 550067    ,UND ,1,GERFOR
3498,MEG MEZCL LAVAM 4 BALMOR CROM 55068     ,B13 ,13,GERFOR
3498,MEG MEZCL LAVAM 4 BALMOR CROM 55068     ,UND ,1,GERFOR
3499,MEG MEZCL LAVAM 4 VENECI CROM 550069    ,B13 ,13,GERFOR
3499,MEG MEZCL LAVAM 4 VENECI CROM 550069    ,UND ,1,GERFOR
3500,MEG LLAV LAVAPL C GANZ BALM 550070      ,B13 ,13,GERFOR
3500,MEG LLAV LAVAPL C GANZ BALM 550070      ,UND ,1,GERFOR
3501,MEG MEZL LAVAM 4 AQUAR CROMO 550019     ,B7  ,7,GERFOR
3501,MEG MEZL LAVAM 4 AQUAR CROMO 550019     ,UND ,1,GERFOR
3502,MEG REGISTR DUCH PL BALM CROM 550023    ,B7  ,7,GERFOR
3502,MEG REGISTR DUCH PL BALM CROM 550023    ,UND ,1,GERFOR
3503,MEG CONJ GRIFER ARAW 5/16X17 CROM 550024,B7  ,7,GERFOR
3503,MEG CONJ GRIFER ARAW 5/16X17 CROM 550024,UND ,1,GERFOR
3504,MEG MEZC LAVAP 8 AQUAR C GANS 550025    ,B7  ,7,GERFOR
3504,MEG MEZC LAVAP 8 AQUAR C GANS 550025    ,UND ,1,GERFOR
3505,MEG CONJ SIFON LAVP  CAN 4  550071      ,B7  ,7,GERFOR
3505,MEG CONJ SIFON LAVP  CAN 4  550071      ,UND ,1,GERFOR
3506,MEG REGISTR DUCH PL AQUAR CROM 550028   ,B9  ,9,GERFOR
3506,MEG REGISTR DUCH PL AQUAR CROM 550028   ,UND ,1,GERFOR
3507,MEG ASIENTO SANIT BLCO  550029          ,B9  ,9,GERFOR
3507,MEG ASIENTO SANIT BLCO  550029          ,UND ,1,GERFOR
3508,MEG MEZCL LAVAM 4 MANANT CROM 550072    ,B3  ,3,GERFOR
3508,MEG MEZCL LAVAM 4 MANANT CROM 550072    ,UND ,1,GERFOR
3509,MEG MEZCL LAVAM 4 MEDITERR CROM 550073  ,B3  ,3,GERFOR
3509,MEG MEZCL LAVAM 4 MEDITERR CROM 550073  ,UND ,1,GERFOR
3510,TORNILLO CARRUAJE 1/4 X 3/4 GALV CORS,B100,100,CORSAN
3510,TORNILLO CARRUAJE 1/4 X 3/4 GALV CORS,UND ,1,CORSAN
3511,TORNILLO CARRUAJE 1/4 X 1 GALV CORS,B100,100,CORSAN
3511,TORNILLO CARRUAJE 1/4 X 1 GALV CORS,UND ,1,CORSAN
3512,TORNILLO CARRUAJE 1/4 X 1.1/4 GALV CORS,B100,100,CORSAN
3512,TORNILLO CARRUAJE 1/4 X 1.1/4 GALV CORS,UND ,1,CORSAN
3513,TORNILLO CARRUAJE 1/4 X 1.1/ 2 GALV CORS,B100,100,CORSAN
3513,TORNILLO CARRUAJE 1/4 X 1.1/ 2 GALV CORS,UND ,1,CORSAN
3514,TORNILLO CARRUAJE 1/4 X 2 GALV CORS,B100,100,CORSAN
3514,TORNILLO CARRUAJE 1/4 X 2 GALV CORS,UND ,1,CORSAN
3515,TORNILLO CARRUAJE 1/4 X 2.1/2 GALV CORS,B50 ,50,CORSAN
3515,TORNILLO CARRUAJE 1/4 X 2.1/2 GALV CORS,UND ,1,CORSAN
3516,TORNILLO CARRUAJE 1/4 X 3 GALV CORS,B50 ,50,CORSAN
3516,TORNILLO CARRUAJE 1/4 X 3 GALV CORS,UND ,1,CORSAN
3517,TORNILLO CARRUAJE 1/4 X 3.1/2 GALV CORS,B50 ,50,CORSAN
3517,TORNILLO CARRUAJE 1/4 X 3.1/2 GALV CORS,UND ,1,CORSAN
3518,TORNILLO CARRUAJE 1/4 X 4 GALV CORS,B50 ,50,CORSAN
3518,TORNILLO CARRUAJE 1/4 X 4 GALV CORS,UND ,1,CORSAN
3519,TORNILLO CARRUAJE 5/16 X 3/4 GALV CORS,B100,100,CORSAN
3519,TORNILLO CARRUAJE 5/16 X 3/4 GALV CORS,UND ,1,CORSAN
3520,TORNILLO CARRUAJE 51/6 X 1 GALV CORS,B100,100,CORSAN
3520,TORNILLO CARRUAJE 51/6 X 1 GALV CORS,UND ,1,CORSAN
3521,TORNILLO CARRUAJE 5/16 X 1.1/4 GALV CORS,B100,100,CORSAN
3521,TORNILLO CARRUAJE 5/16 X 1.1/4 GALV CORS,UND ,1,CORSAN
3522,TORNILLO CARRUAJE 5/16 X1.1/2 GALV CORS,B100,100,CORSAN
3522,TORNILLO CARRUAJE 5/16 X1.1/2 GALV CORS,UND ,1,CORSAN
3523,TORNILLO CARRUAJE 5/16 X 2 GALV CORS,B100,100,CORSAN
3523,TORNILLO CARRUAJE 5/16 X 2 GALV CORS,UND ,1,CORSAN
3524,TORNILLO CARRUAJE 5/16X2.1/2 GALV CORS,B50 ,50,CORSAN
3524,TORNILLO CARRUAJE 5/16X2.1/2 GALV CORS,UND ,1,CORSAN
3525,TORNILLO CARRUAJE 5/16X3 GALV CORS,B50 ,50,CORSAN
3525,TORNILLO CARRUAJE 5/16X3 GALV CORS,UND ,1,CORSAN
3526,TORNILLO CARRUAJE 5/16X3.1/2 GALV CORS,B50 ,50,CORSAN
3526,TORNILLO CARRUAJE 5/16X3.1/2 GALV CORS,UND ,1,CORSAN
3527,TORNILLO CARRUAJE 5/16X4 GALV CORS,B50 ,50,CORSAN
3527,TORNILLO CARRUAJE 5/16X4 GALV CORS,UND ,1,CORSAN
3528,LLAVE AJUSTABLE 8Pg.8071A,UND ,1,BAHCO
3529,"SIERRA CAL ""U"" 24TPI HSS X2IW14069 METAL",E12 ,12,STANLEY BLACK & DECKER
3529,"SIERRA CAL ""U"" 24TPI HSS X2IW14069 METAL",UND ,1,STANLEY BLACK & DECKER
3530,"SIERRA CAL ""T"" 24TPI HSS X2IW14061 METAL",E12 ,12,STANLEY BLACK & DECKER
3530,"SIERRA CAL ""T"" 24TPI HSS X2IW14061 METAL",UND ,1,STANLEY BLACK & DECKER
3531,"SIERRA CAL ""U"" 6TPI HCS X2IW14064 MADERA",E12 ,12,STANLEY BLACK & DECKER
3531,"SIERRA CAL ""U"" 6TPI HCS X2IW14064 MADERA",UND ,1,STANLEY BLACK & DECKER
3532,"SIERRA CAL ""T"" 6TPI HCS X2IW14054 MADERA",E12 ,12,STANLEY BLACK & DECKER
3532,"SIERRA CAL ""T"" 6TPI HCS X2IW14054 MADERA",UND ,1,STANLEY BLACK & DECKER
3533,ALMAD C/C FIBRA VIDR ULTRA 1522-06  HER,UND ,1,HERRAGRO
3534,CHAPA PUERTA VF6 PLUS DER ORO (A) VERA,C12 ,12,VERA
3534,CHAPA PUERTA VF6 PLUS DER ORO (A) VERA,UND ,1,VERA
3536,MEZC LAVP T/ARCO CROM 8pg 010928-11 HELV,UND ,1,GRICOL
3537,BISAG NUDO PAV CP CT C16  2.1/2IND (X24),C24 ,24,INDUMA
3537,BISAG NUDO PAV CP CT C16  2.1/2IND (X24),CJA ,24,INDUMA
3537,BISAG NUDO PAV CP CT C16  2.1/2IND (X24),UND ,1,INDUMA
3538,BISAG PISO VAIVEN PAV 9.1/2pg IND,UND ,1,INDUMA
3539,BROCA SDS PLUS 5/32X4pg IW14143,UND ,1,STANLEY BLACK & DECKER
3540,BROCA SDS PLUS 5/32X6pg IW14144         ,E10 ,10,STANLEY BLACK & DECKER
3540,BROCA SDS PLUS 5/32X6pg IW14144         ,UND ,1,STANLEY BLACK & DECKER
3541,BROCA SDS PLUS 3/16pgX4pg IW14145,E10 ,10,STANLEY BLACK & DECKER
3541,BROCA SDS PLUS 3/16pgX4pg IW14145,UND ,1,STANLEY BLACK & DECKER
3542,BROCA SDS PLUS 3/16pgX6pg IW14146,E10 ,10,STANLEY BLACK & DECKER
3542,BROCA SDS PLUS 3/16pgX6pg IW14146,UND ,1,STANLEY BLACK & DECKER
3543,BROCA SDS PLUS 3/16PgX8Pg.IW14147,UND ,1,STANLEY BLACK & DECKER
3544,BROCA SDS PLUS 3/16pgX12pg IW14149,E10 ,10,STANLEY BLACK & DECKER
3544,BROCA SDS PLUS 3/16pgX12pg IW14149,UND ,1,STANLEY BLACK & DECKER
3546,BROCA SDS PLUS 1/4pgX6pg IW14153,C10 ,10,STANLEY BLACK & DECKER
3546,BROCA SDS PLUS 1/4pgX6pg IW14153,C300,300,STANLEY BLACK & DECKER
3546,BROCA SDS PLUS 1/4pgX6pg IW14153,UND ,1,STANLEY BLACK & DECKER
3547,BROCA SDS PLUS 1/4pgX8pg IW14154,E10 ,10,STANLEY BLACK & DECKER
3547,BROCA SDS PLUS 1/4pgX8pg IW14154,UND ,1,STANLEY BLACK & DECKER
3548,BROCA SDS PLUS 1/4pgX10pg IW14155,E10 ,10,STANLEY BLACK & DECKER
3548,BROCA SDS PLUS 1/4pgX10pg IW14155,UND ,1,STANLEY BLACK & DECKER
3549,BROCA SDS PLUS 1/4pgX12pg IW14156,E10 ,10,STANLEY BLACK & DECKER
3549,BROCA SDS PLUS 1/4pgX12pg IW14156,UND ,1,STANLEY BLACK & DECKER
3550,BROCA SDS PLUS 5/16pgX4pg IW14158,E10 ,10,STANLEY BLACK & DECKER
3550,BROCA SDS PLUS 5/16pgX4pg IW14158,UND ,1,STANLEY BLACK & DECKER
3551,BROCA SDS PLUS 5/16pgX6pg IW14159,E10 ,10,STANLEY BLACK & DECKER
3551,BROCA SDS PLUS 5/16pgX6pg IW14159,UND ,1,STANLEY BLACK & DECKER
3552,BROCA SDS PLUS 5/16pgX12pg IW14161,E10 ,10,STANLEY BLACK & DECKER
3552,BROCA SDS PLUS 5/16pgX12pg IW14161,UND ,1,STANLEY BLACK & DECKER
3553,BROCA SDS PLUS 3/8pgX6pg IW14162,C10 ,10,STANLEY BLACK & DECKER
3553,BROCA SDS PLUS 3/8pgX6pg IW14162,C300,300,STANLEY BLACK & DECKER
3553,BROCA SDS PLUS 3/8pgX6pg IW14162,UND ,1,STANLEY BLACK & DECKER
3554,BROCA SDS PLUS 3/8pgX12pg IW14164,E10 ,10,STANLEY BLACK & DECKER
3554,BROCA SDS PLUS 3/8pgX12pg IW14164,UND ,1,STANLEY BLACK & DECKER
3555,BROCA SDS PLUS 3/8pgX10pg IW14163,E10 ,10,STANLEY BLACK & DECKER
3555,BROCA SDS PLUS 3/8pgX10pg IW14163,UND ,1,STANLEY BLACK & DECKER
3556,BROCA SDS PLUS 3/8pgX18pg IW14165,E10 ,10,STANLEY BLACK & DECKER
3556,BROCA SDS PLUS 3/8pgX18pg IW14165,UND ,1,STANLEY BLACK & DECKER
3557,BROCA SDS PLUS 3/8pgX24pg IW14166,UND ,1,STANLEY BLACK & DECKER
3558,BROCA SDS PLUS 1/2pgX6pg IW14169,C10 ,10,STANLEY BLACK & DECKER
3558,BROCA SDS PLUS 1/2pgX6pg IW14169,C200,200,STANLEY BLACK & DECKER
3558,BROCA SDS PLUS 1/2pgX6pg IW14169,UND ,1,STANLEY BLACK & DECKER
3559,BROCA SDS PLUS 1/2pgX10pg IW14170,E10 ,10,STANLEY BLACK & DECKER
3559,BROCA SDS PLUS 1/2pgX10pg IW14170,UND ,1,STANLEY BLACK & DECKER
3560,BROCA SDS PLUS 1/2pgX12pg IW14171,E10 ,10,STANLEY BLACK & DECKER
3560,BROCA SDS PLUS 1/2pgX12pg IW14171,UND ,1,STANLEY BLACK & DECKER
3561,BROCA SDS PLUS 1/2pgX18pg IW14172,UND ,1,STANLEY BLACK & DECKER
3562,BROCA SDS PLUS 5/8pgX6pg IW14175,E10 ,10,STANLEY BLACK & DECKER
3562,BROCA SDS PLUS 5/8pgX6pg IW14175,UND ,1,STANLEY BLACK & DECKER
3563,BROCA SDS PLUS 5/8pg X8pg IW14176,E10 ,10,STANLEY BLACK & DECKER
3563,BROCA SDS PLUS 5/8pg X8pg IW14176,UND ,1,STANLEY BLACK & DECKER
3564,BROCA SDS PLUS 5/8pgX12pg IW14177,E10 ,10,STANLEY BLACK & DECKER
3564,BROCA SDS PLUS 5/8pgX12pg IW14177,UND ,1,STANLEY BLACK & DECKER
3565,BROCA SDS PLUS 5/8pgX18pg IW14178,E10 ,10,STANLEY BLACK & DECKER
3565,BROCA SDS PLUS 5/8pgX18pg IW14178,UND ,1,STANLEY BLACK & DECKER
3566,BROCA SDS PLUS 3/4pgX8pg IW14180,E10 ,10,STANLEY BLACK & DECKER
3566,BROCA SDS PLUS 3/4pgX8pg IW14180,UND ,1,STANLEY BLACK & DECKER
3567,BROCA SDS PLUS3/4pgX12pg IW14181,E10 ,10,STANLEY BLACK & DECKER
3567,BROCA SDS PLUS3/4pgX12pg IW14181,UND ,1,STANLEY BLACK & DECKER
3568,BROCA SDS PLUS 7/8pgX12pg IW14183,E10 ,10,STANLEY BLACK & DECKER
3568,BROCA SDS PLUS 7/8pgX12pg IW14183,UND ,1,STANLEY BLACK & DECKER
3569,BROCA SDS PLUS 7/8pgX18pg IW14184,E10 ,10,STANLEY BLACK & DECKER
3569,BROCA SDS PLUS 7/8pgX18pg IW14184,UND ,1,STANLEY BLACK & DECKER
3570,BROCA SDS PLUS 1pgX10pg IW14185,UND ,1,STANLEY BLACK & DECKER
3571,BROCA SDS PLUS 1pgX12pg IW14186,UND ,1,STANLEY BLACK & DECKER
3572,EXHIBIDOR DE BROCAS SDS PLUS IWSDS IRWIN,UND ,1,STANLEY BLACK & DECKER
3573,BROCA SDS MAX 1.1/8X18X23pg 323022,UND ,1,STANLEY BLACK & DECKER
3574,BROCA SDS MAX 1.1/4X18X23pg 323024,UND ,1,STANLEY BLACK & DECKER
3575,ADAPTADOR SDS MAX-SDS PLUS 327001,UND ,1,STANLEY BLACK & DECKER
3576,ADAPTADOR ESTRIADO SDS PLUS 327002,UND ,1,STANLEY BLACK & DECKER
3577,BROCA SDS PLUS 1/4pgX4pg. IW14152,C10 ,10,STANLEY BLACK & DECKER
3577,BROCA SDS PLUS 1/4pgX4pg. IW14152,C300,300,STANLEY BLACK & DECKER
3577,BROCA SDS PLUS 1/4pgX4pg. IW14152,UND ,1,STANLEY BLACK & DECKER
3545,CERRAD  S/PONER DER FORTE,UND ,1,VERA
3578,MEZC LAVP T/CISNE TRANS 010926-00 HELV,UND ,1,GRICOL
3579,LLAVE LAVM CROM 010900-11 HELV,UND ,1,GRICOL
3580,MEZC LAVM CROM 8pg 4pg 010903-11 HELV,UND ,1,GRICOL
3581,MEZC LAVP T/PLANO CROM 010920-11 HELV,UND ,1,GRICOL
3582,MEZC LAVM CROM 4pg 010902-11 HELV,UND ,1,GRICOL
3583,LLAVE LAVP T/ARCO CROM 010931-11 HELV,UND ,1,GRICOL
3584,FUMIGADORA CHAS PLASTICO C. INTER  HERR,UND ,1,HERRAGRO
3585,CLAVO ACERO EST 3.1/2 PINT   LBS,UND ,1,C.A MEJIA
3587,GORRA VERA,UND ,1,DYNA & CIA S.A.
999999,FLETE,UND ,1,DYNA & CIA S.A.
204555,CAJA CUADRADA CAL.24  4 X 4 VERA,UND ,1,VERA
204558,CAJA OCTAGONAL CAL 24 VERA,UND ,1,VERA
204544,CAJA OCTAGONAL CAL 26  VERA,UND ,1,VERA
204557,CAJA RECTANGULAR 2 X 4  CAL 24,UND ,1,VERA
204562,TAPA CUADRADA CON KNOCKOUT CAL 24,UND ,1,VERA
204561,TAPA CUADRADA LISA CAL 24 VERA,UND ,1,VERA
204563,TAPA FLUSH  SUPLEMENTO CAL 24 VERA,UND ,1,VERA
204560,TAPA OCTOGONAL CAL 24 VERA,UND ,1,VERA
204554,CAJA OCTOGONAL CAL 24 2 X 4 EXTRA VERA,UND ,1,VERA
204553,CAJA RECTANGULAR CAL 24  2 X4  CAL 24   ,UND ,1,VERA
3588,COLBON MADERA CANECA  200 KLS,UND ,1,TECNOQUIMICAS
3589,XL TRADICIONAL CANECA  200 KILOS,UND ,1,PEGAUCHO
3590,CERRAD S/PONER IZQ FORTE                ,UND ,1,VERA
3591,SERRUCHO M/MADERA 16pg FORTE,C3  ,3,FORTE
3591,SERRUCHO M/MADERA 16pg FORTE,E3  ,3,FORTE
3591,SERRUCHO M/MADERA 16pg FORTE,E6  ,6,FORTE
3591,SERRUCHO M/MADERA 16pg FORTE,UND ,1,FORTE
3592,SERRUCHO M/MADERA 18pg FORTE,C3  ,3,FORTE
3592,SERRUCHO M/MADERA 18pg FORTE,E3  ,3,FORTE
3592,SERRUCHO M/MADERA 18pg FORTE,E6  ,6,FORTE
3592,SERRUCHO M/MADERA 18pg FORTE,UND ,1,FORTE
3593,SERRUCHO M/MADERA 20pg FORTE,C3  ,3,FORTE
3593,SERRUCHO M/MADERA 20pg FORTE,E3  ,3,FORTE
3593,SERRUCHO M/MADERA 20pg FORTE,E6  ,6,FORTE
3593,SERRUCHO M/MADERA 20pg FORTE,UND ,1,FORTE
3594,SERRUCHO M/MADERA 22pg FORTE,C3  ,3,FORTE
3594,SERRUCHO M/MADERA 22pg FORTE,E3  ,3,FORTE
3594,SERRUCHO M/MADERA 22pg FORTE,E6  ,6,FORTE
3594,SERRUCHO M/MADERA 22pg FORTE,UND ,1,FORTE
3595,SERRUCHO MANGO MADERA 24Pg DESCONTINUADO,UND ,1,FORTE
3596,SERRUCHO COSTILLA M/MADERA 12pg FORTE,C3  ,3,FORTE
3596,SERRUCHO COSTILLA M/MADERA 12pg FORTE,E3  ,3,FORTE
3596,SERRUCHO COSTILLA M/MADERA 12pg FORTE,E6  ,6,FORTE
3596,SERRUCHO COSTILLA M/MADERA 12pg FORTE,UND ,1,FORTE
3597,SERRUCHO COSTILLA M/MADERA 14pg FORTE,C3  ,3,FORTE
3597,SERRUCHO COSTILLA M/MADERA 14pg FORTE,E3  ,3,FORTE
3597,SERRUCHO COSTILLA M/MADERA 14pg FORTE,E6  ,6,FORTE
3597,SERRUCHO COSTILLA M/MADERA 14pg FORTE,UND ,1,FORTE
3598,SERRUCHO PROF M/MADERA 18pg FORTE,C3  ,3,FORTE
3598,SERRUCHO PROF M/MADERA 18pg FORTE,E3  ,3,FORTE
3598,SERRUCHO PROF M/MADERA 18pg FORTE,E6  ,6,FORTE
3598,SERRUCHO PROF M/MADERA 18pg FORTE,UND ,1,FORTE
3599,SERRUCHO M/MADERA PROF 20pg FORTE,C3  ,3,FORTE
3599,SERRUCHO M/MADERA PROF 20pg FORTE,E3  ,3,FORTE
3599,SERRUCHO M/MADERA PROF 20pg FORTE,E6  ,6,FORTE
3599,SERRUCHO M/MADERA PROF 20pg FORTE,UND ,1,FORTE
3600,SERRUCHO M/MADERA PROF 22pg FORTE,C3  ,3,FORTE
3600,SERRUCHO M/MADERA PROF 22pg FORTE,E3  ,3,FORTE
3600,SERRUCHO M/MADERA PROF 22pg FORTE,E6  ,6,FORTE
3600,SERRUCHO M/MADERA PROF 22pg FORTE,UND ,1,FORTE
3601,SIERRA CIRCULAR COMUN 10X2X1/2X36Z FORTE,UND ,1,FORTE
3602,SIERRA CIRCULAR COMUN 10X2X1/2X48 FORTE,UND ,1,FORTE
3603,SIERRA CIRCULAR COMUN 12X2X5/8X36 FORTE,UND ,1,FORTE
3604,SIERRA CIRCULAR COMUN 12X2X5/8X48 FORTE,UND ,1,FORTE
3605,"SIERRA CIRCULAR COMUN 14X2,5X5/8X36 FORT",UND ,1,FORTE
3606,"SIERRA CIRCULAR COMUN 14X2,5X5/8X48 FORT",UND ,1,FORTE
3607,"SIERRA CIRCULAR COMUN 16X2,5X3/4X36 FORT",UND ,1,FORTE
3608,SIERRA CIRCULAR COMUN 16X3X3/4X48 FORTE,UND ,1,FORTE
3609,SIERRA CIRCULAR COMUN 18X3X3/4X48 FORTE,UND ,1,FORTE
3610,"SIERRA CIRCULAR COMUN 20X3,5X3/4X48 FORT",UND ,1,FORTE
3611,"SIERRA CIRCULAR COMUN  22X3,5X1X48 FORTE",UND ,1,FORTE
3612,"SIERRA CIRCULAR COMUN 24X3,5X1X36 FORTE",UND ,1,FORTE
3613,"SIERRA CIRCULAR COMUN 24X3,5X1X40 FORTE",UND ,1,FORTE
3614,SIERRA CIRCULAR COMUN 26X4X1X40 FORTE,UND ,1,FORTE
3615,"SIERRA CIRC DTE TUNG.250X2X3,2X30X24 FOR",UND ,1,FORTE
3616,"SIERRA CIRC DTE TUNG.250X2X3,2X30X36 FOR",UND ,1,FORTE
3617,"SIERRA CIRC DTE TUNG.250X2X3,2X30X48 FOR",UND ,1,FORTE
3618,"SIERRA CIR. D/TUNG.300X2,6X3,8X30X24 FOR",UND ,1,FORTE
3619,"SIERRA CIR. D/TUNG.300X2,6X3,8X30X36 FOR",UND ,1,FORTE
3620,"SIERRA CIR. D/TUNG.350X2,8X3,9X30X24 FOR",UND ,1,FORTE
3621,"SIERRA CIR. D/TUNG.350X2,8X3,9X30X36 FOR",UND ,1,FORTE
3622,"SIERRA CIR. D/TUNG.400X3,4X4,6X30X24 FOR",UND ,1,FORTE
3623,"SIERRA CIR. D/TUNG.400X3,4X4,6X30X36 FOR",UND ,1,FORTE
3624,"SIERRA CIR. D/TUNG.450X3,6X4,8X30X36 FOR",UND ,1,FORTE
3625,"SIERRA CIR. D/TUNG.450X3,6X4,8X30X48 FOR",UND ,1,FORTE
3626,"SIERRA CIR. D/TUNG.500X4X5,2X30X36 FOR",UND ,1,FORTE
3627,SIERRA SIN FIN 1/2X0.5 30m FORTE,UND ,1,FORTE
3628,SIERRA SIN FIN 3/8X0.5 30m FORTE        ,UND ,1,FORTE
3629,CERRAD S/PONER VF6 PLUS IZQ ORO VERA,C12 ,12,VERA
3629,CERRAD S/PONER VF6 PLUS IZQ ORO VERA,C60 ,60,VERA
3629,CERRAD S/PONER VF6 PLUS IZQ ORO VERA,UND ,1,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,C12 ,12,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,C144,144,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,C24 ,24,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,C48 ,48,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,C60 ,60,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,C96 ,96,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,E12 ,12,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,E24 ,24,VERA
3630,CERRAD S/PONER VF6 PLUS DER BEIG VERA,UND ,1,VERA
3631,ADAPTADOR M 1/2 X H 3/8,UND ,1,BAHCO
3632,ADAPTADOR 3/4H X 1/2 M 727,UND ,1,BAHCO
3633,ADAPTADOR 1/2pgH X 3/4M 726,UND ,1,BAHCO
3634,ALICATE PRESION BOCA ACERO 133-12,UND ,1,BAHCO
3635,ALICATE PRESION BOCA COMBINADA 135-10,UND ,1,BAHCO
3636,ALICATE PRESION BOCA CURVA 137-10,UND ,1,BAHCO
3637,ALICATE PRESION BOCA PLANA 134-08,UND ,1,BAHCO
3638,ALICATE PRESION BOCA RECTA 136-10,UND ,1,BAHCO
3639,ALICATE PUNTA MEDIA CANA 6pg2430-160I,UND ,1,BAHCO
3640,ALICATE PTA MEDI CANA 6pg1000V 2430-160A,UND ,1,BAHCO
3641,ALICATE PUNTA MEDIA CANA 8pg 2340-200I,UND ,1,BAHCO
3642,ALICATE PUNTA CURVA 6pg 2427A-160I,UND ,1,BAHCO
3643,ALICATE PUNTA CURV 6pg 1000 V 2427S-160A,UND ,1,BAHCO
3644,ALICATE PUNTA CURVA 8pg 2427A-200I,UND ,1,BAHCO
3645,BARRA DE EXTENSION 1/2pg X10 763,UND ,1,BAHCO
3646,CAJA HTAS 3/4pg x24 PIEZAS PULG 9568,UND ,1,BAHCO
3647,CAJA HERRAMIENTAS 3/4pg 27 PZS MM 9558,UND ,1,BAHCO
3648,CAJA HTAS 3/4pg X 17 PZS MM 9556,UND ,1,BAHCO
3649,COPA TORX HEMBRA 1/2pg X E10 STE10,UND ,1,BAHCO
3650,COPA TORX HEMBRA 1/2pg X E12 STE12,UND ,1,BAHCO
3651,COPA TORX HEMBRA 1/2pg X E14 STE14,UND ,1,BAHCO
3652,COPA TORX HEMBRA 1/2pg X E16 STE16,UND ,1,BAHCO
3653,COPA TORX HEMBRA 1/2pg X E18 STE18,UND ,1,BAHCO
3654,COPA TORX HEMBRA 1/2pg X E20 STE20,UND ,1,BAHCO
3655,COPA TORX HEMBRA 1/2pg X E8 STE8,UND ,1,BAHCO
